fID,eID,K,weights,algorithm
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,677f8407-a74f-4b77-8fd6-c41e533b6347,29,uniform,ball_tree
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,f9e39d4b-6afe-4bfb-a170-e0476c18daee,29,uniform,brute
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,ccf45f8d-b724-44b2-9c23-fbd593670b11,29,distance,auto
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,fcaa5b08-3444-4193-8d77-ae827c8ef6d5,29,distance,ball_tree
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,d3fe325d-6aa3-4fcc-ae82-e84983f1d7be,29,distance,brute
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,d4ed8788-d93a-4221-a776-75309c50c4e3,31,uniform,auto
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,de025eef-5f76-4f44-b473-43959d5871ab,31,uniform,ball_tree
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,c7d2108e-67ac-4244-a9b9-9e68cdfbceee,31,uniform,brute
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,5e730506-0ad1-4247-a3c5-fa6f9ede45af,31,distance,auto
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,6f4cf981-d754-43d4-8dec-fd9cb05790b2,31,distance,ball_tree
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,f73ca21e-cc6f-4586-a343-f9741007be51,31,distance,brute
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,bc0dd38b-d824-42e5-b4aa-8fbbc3eef8e1,33,uniform,auto
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,b52b03ac-7cd7-4602-9fb4-93c9c222aae2,33,uniform,ball_tree
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,c7b72317-a123-4d90-8f9f-1eddea2fe753,33,uniform,brute
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,2ba2906c-b611-46f1-959e-617768a5824b,33,distance,auto
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,dbf8af88-e75b-4037-848d-1aa987e96539,33,distance,ball_tree
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,f3eff69a-908d-43c8-8383-65525ebb6c02,33,distance,brute
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,46fda95a-f86a-42e2-b4a3-68887398e83f,35,uniform,auto
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,2736bacd-7e4c-4546-86e7-8f1740cd2edd,35,uniform,ball_tree
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,c13d683a-e6c6-41f0-ba63-35841e827c24,35,uniform,brute
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,69965496-b5c7-42c1-b452-99d2daef4664,35,distance,auto
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,62749ef9-5787-4092-b4b0-2264a96c39ab,35,distance,ball_tree
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,395196c7-63a4-4e1e-ba4b-717cef3978b2,35,distance,brute
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,fe0fcc24-4265-42d5-952b-093e0f34821b,37,uniform,auto
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,762e6709-bed5-4905-8c3a-2b2f8a0d64d1,37,uniform,ball_tree
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,04ffc1f1-9aba-4161-8df4-21f38be788a1,37,uniform,brute
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,fa20c6d8-5378-4342-bc62-b92889806dbc,37,distance,auto
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,92889449-e9ca-4dcc-a811-4f9460ae0c38,37,distance,ball_tree
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,802a2b58-8c26-4cfa-9c01-6e77d4c39d14,37,distance,brute
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,6802ab10-ff0c-4f0c-94b7-8f6263cdf440,39,uniform,auto
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,01a27b72-7551-45f3-b767-8b85bcc7a2d2,39,uniform,ball_tree
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,49cc909d-0710-48ee-9221-f939c8e65cbc,39,uniform,brute
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,854c17b2-a494-47a6-b48a-22b13fdf2c89,39,distance,auto
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,3bf5a68e-5f97-4e42-8fc1-2450e4a698ea,39,distance,ball_tree
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,df34df69-2d51-421c-b70f-79ffdb8532ad,39,distance,brute
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,ad9b8a4b-af15-49b9-b3bd-8e6478026301,41,uniform,auto
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,49c0b147-a395-4478-b8bd-a858f7106413,41,uniform,ball_tree
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,c87ab486-1e21-49f5-a6d6-134e686ee4f0,41,uniform,brute
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,d8996617-d330-466c-862d-7427e7cb8e02,41,distance,auto
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,9a72b9d0-1d0a-4577-8ec5-2b67a4e3134f,41,distance,ball_tree
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,8053e02b-1898-4ad2-a385-3fada5328f6a,41,distance,brute
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,5f7d886a-a86c-4ccc-9dd7-fc7a18d92525,43,uniform,auto
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,c8aca8ea-a055-4e35-abee-86b6bb0d43c1,43,uniform,ball_tree
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,79de68a5-15c5-4986-a594-8b5775597364,43,uniform,brute
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,b00557a3-834d-45c6-8d50-1001588a4782,43,distance,auto
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,761c485e-6254-488c-b997-67979ae045e8,43,distance,ball_tree
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,9e7f4065-c38e-4468-8c94-fe71c711ba5c,43,distance,brute
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,b9bd80a8-37dc-40ff-abfd-e46d5ca37acb,45,uniform,auto
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,2fa6fc24-1e03-4f50-92de-2cd6bc49c832,45,uniform,ball_tree
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,14210aa0-0648-420f-9745-b05307f6c031,45,uniform,brute
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,8e25d44e-4a5d-470e-b436-ec7538baaf07,45,distance,auto
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,8fd0a16b-ebb9-4667-ab1f-b705e110f4e3,45,distance,ball_tree
9621f2ff-fbbb-4d3f-9007-4d7693d998ea,4ee695c2-80a4-47e1-a13b-7f799a67c751,45,distance,brute
622f51f0-b52e-433c-a51c-de7463629a14,07a7e646-1917-4817-ad55-4075cccbd8d4,3,uniform,auto
622f51f0-b52e-433c-a51c-de7463629a14,7a403bc6-fbb1-4d44-8b5b-1bcf07e45444,3,uniform,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,9b14b5c4-35a1-4f62-b374-21c27e11f55b,3,uniform,brute
622f51f0-b52e-433c-a51c-de7463629a14,76fbb6d2-aee4-4105-9957-016123f0235d,3,distance,auto
622f51f0-b52e-433c-a51c-de7463629a14,bf75a8b9-1fa6-4c28-997b-af0a6d0b7eef,3,distance,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,b3a3e17f-65d9-4bb0-94fb-a391237d656b,3,distance,brute
622f51f0-b52e-433c-a51c-de7463629a14,2eecb098-5cfe-45c0-87f0-4d67ca2027c4,5,uniform,auto
622f51f0-b52e-433c-a51c-de7463629a14,8bd60e56-1de9-4598-a353-ad79d04c1edd,5,uniform,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,40fa9823-37da-4887-bb27-a5c114ce82dd,5,uniform,brute
622f51f0-b52e-433c-a51c-de7463629a14,52054ae8-b6b5-4260-9bd4-aba1e7581c74,5,distance,auto
622f51f0-b52e-433c-a51c-de7463629a14,46b9e3f0-f7b5-4437-a478-1c5004824e15,5,distance,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,a13469da-93a0-4d76-978a-903166d1b1fd,5,distance,brute
622f51f0-b52e-433c-a51c-de7463629a14,d0fab637-af74-4c04-a96e-fb295ccd5dbe,7,uniform,auto
622f51f0-b52e-433c-a51c-de7463629a14,86bff1a7-c2cd-4e7e-a888-7f691c87d6b2,7,uniform,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,a344fbf9-4f65-4f8d-a1c4-9af1d51b2262,7,uniform,brute
622f51f0-b52e-433c-a51c-de7463629a14,b01047a1-8ff8-4c21-8cf6-f83921294bef,7,distance,auto
622f51f0-b52e-433c-a51c-de7463629a14,1352fba7-9825-41e0-a5a3-a24c71679660,7,distance,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,87867d5c-0f73-4076-8f3d-6d02fbf349a6,7,distance,brute
622f51f0-b52e-433c-a51c-de7463629a14,3ef89d5d-28d8-462b-a6a6-e7a5fef78658,9,uniform,auto
622f51f0-b52e-433c-a51c-de7463629a14,ec140d7e-c033-4fcb-a3af-c925cbfd593d,9,uniform,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,1ec08b90-a09f-44ad-b5fa-3ef2829638d2,9,uniform,brute
622f51f0-b52e-433c-a51c-de7463629a14,ed3cce37-c1b2-47f8-a737-d2f58e11032c,9,distance,auto
622f51f0-b52e-433c-a51c-de7463629a14,53cd3522-46e3-4511-8383-a226eca17ebd,9,distance,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,7d2ec9f4-b5ca-4b1f-8161-898b3f342e6f,9,distance,brute
622f51f0-b52e-433c-a51c-de7463629a14,8f536b55-4cd3-46f2-9732-e2e49c992f0e,11,uniform,auto
622f51f0-b52e-433c-a51c-de7463629a14,fd314f25-a015-4ec7-9ea8-623512b8efcc,11,uniform,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,59b418ea-7792-464d-be31-3d2fc8fbaf9d,11,uniform,brute
622f51f0-b52e-433c-a51c-de7463629a14,ff84dc4b-429c-480c-8b79-fc31e05692db,11,distance,auto
622f51f0-b52e-433c-a51c-de7463629a14,80f73743-1439-4d1e-a32b-7580dc195dc9,11,distance,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,68521bc9-4c13-48ee-834d-27ae58c73259,11,distance,brute
622f51f0-b52e-433c-a51c-de7463629a14,080ee5e0-f291-44ae-95be-8241a4834ab1,13,uniform,auto
622f51f0-b52e-433c-a51c-de7463629a14,7a1f3f01-73ed-444e-a6b1-baa2e743b495,13,uniform,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,9e741c5c-8583-43c5-b8fd-fea36b376343,13,uniform,brute
622f51f0-b52e-433c-a51c-de7463629a14,f8f1873f-1f90-4d75-8a26-9b25a7c7d790,13,distance,auto
622f51f0-b52e-433c-a51c-de7463629a14,3b0e0f61-d050-4381-9ff0-984d0714d380,13,distance,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,24ed9f76-b041-48b1-8cea-2e8a60589166,13,distance,brute
622f51f0-b52e-433c-a51c-de7463629a14,2be75638-1428-4d03-be30-0e8976462c9a,15,uniform,auto
622f51f0-b52e-433c-a51c-de7463629a14,9509822e-ddcd-4588-85aa-a8bc74dcb81a,15,uniform,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,ff3eafb3-b4cf-479b-a70d-f737bbfb9cdc,15,uniform,brute
622f51f0-b52e-433c-a51c-de7463629a14,434c3847-e607-4702-9171-eca467123387,15,distance,auto
622f51f0-b52e-433c-a51c-de7463629a14,e526ada8-0f34-4b3c-9b2d-973eafd9d7cf,15,distance,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,498ab675-ef6a-4d92-9d01-7db997f8f8c5,15,distance,brute
622f51f0-b52e-433c-a51c-de7463629a14,1d09e789-9b4d-4778-84f4-eeae3633963e,17,uniform,auto
622f51f0-b52e-433c-a51c-de7463629a14,6b2f2021-bf76-447d-9891-e6af5c4b5607,17,uniform,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,f1aec8a8-39c2-4be9-afc6-bcc18392b3f8,17,uniform,brute
622f51f0-b52e-433c-a51c-de7463629a14,7b1bc78f-e05c-4622-a522-a0bfffced6cb,17,distance,auto
622f51f0-b52e-433c-a51c-de7463629a14,05a5be6a-225f-47cf-82eb-c57471d25a02,17,distance,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,f241ba04-067e-4f6d-9728-045d0bd8b66a,17,distance,brute
622f51f0-b52e-433c-a51c-de7463629a14,62787bcb-7360-47e4-afbc-407f746f6448,19,uniform,auto
622f51f0-b52e-433c-a51c-de7463629a14,e3a22f5a-b234-46ea-b8e8-714b77b8029f,19,uniform,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,ca8d8755-243c-4ce4-9277-3abd5b0673b8,19,uniform,brute
622f51f0-b52e-433c-a51c-de7463629a14,30e24425-b029-49d9-93fc-62045a98b8c4,19,distance,auto
622f51f0-b52e-433c-a51c-de7463629a14,14506e84-8325-4591-a1ef-efa5fb6172cb,19,distance,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,35ddb2a2-dbc9-4944-a907-3e2388e5b263,19,distance,brute
622f51f0-b52e-433c-a51c-de7463629a14,be177e54-98b8-4127-8a22-686cdf024ee9,21,uniform,auto
622f51f0-b52e-433c-a51c-de7463629a14,6516ba1d-263e-47ea-9a3a-8c318cef8f9d,21,uniform,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,3057bb5b-548d-4a3b-b967-36c98ad51bf2,21,uniform,brute
622f51f0-b52e-433c-a51c-de7463629a14,9d3c8e52-dad3-4164-abf7-1ddb27e4d2fa,21,distance,auto
622f51f0-b52e-433c-a51c-de7463629a14,0a4657f5-2d85-43de-abcb-8e4fcea32800,21,distance,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,f6199049-9be6-4686-9226-9be204ab0704,21,distance,brute
622f51f0-b52e-433c-a51c-de7463629a14,35a98fde-0ba0-463f-963a-cd9929f3ed94,23,uniform,auto
622f51f0-b52e-433c-a51c-de7463629a14,9a473940-4e79-4dcb-9557-28355ab59b15,23,uniform,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,cbbd8b7f-5bc7-4190-95bf-feee588b2bf2,23,uniform,brute
622f51f0-b52e-433c-a51c-de7463629a14,c0fc0036-3a62-467f-a43a-931e419a87de,23,distance,auto
622f51f0-b52e-433c-a51c-de7463629a14,211eccb4-f4c5-4c02-8bc3-a65668bedd85,23,distance,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,c0f489e0-333b-40bf-9b67-55be03c9bf2f,23,distance,brute
622f51f0-b52e-433c-a51c-de7463629a14,9ef91189-4529-41ef-9ad3-82eec2529c27,25,uniform,auto
622f51f0-b52e-433c-a51c-de7463629a14,cf52260e-1fca-412b-9601-c4dc81d4b04a,25,uniform,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,18babd28-7597-4e34-9896-7ab7a5c26e7d,25,uniform,brute
622f51f0-b52e-433c-a51c-de7463629a14,c6e66747-e18a-441c-9354-0d2b3b35bb62,25,distance,auto
622f51f0-b52e-433c-a51c-de7463629a14,13099082-3f52-4740-972e-9dac59361508,25,distance,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,9a3ee67c-bcd3-4ce4-8144-f465852059fc,25,distance,brute
622f51f0-b52e-433c-a51c-de7463629a14,a7c82395-ea17-47f4-bf97-4d33978093ce,27,uniform,auto
622f51f0-b52e-433c-a51c-de7463629a14,d2925382-a94b-4495-933c-4e2a2776f1f4,27,uniform,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,4033895b-a2dc-4ed0-a4e0-ad60f35612a5,27,uniform,brute
622f51f0-b52e-433c-a51c-de7463629a14,2947a3d3-71b3-478a-a7d9-11a4a4d07fdf,27,distance,auto
622f51f0-b52e-433c-a51c-de7463629a14,d0f0ee16-0943-48aa-95d1-e77b33e450d3,27,distance,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,2a751a77-4bb3-4847-ad73-b06dfb6a3e30,27,distance,brute
622f51f0-b52e-433c-a51c-de7463629a14,91d4c7b5-10dd-44bc-b2aa-235cd2209c0b,29,uniform,auto
622f51f0-b52e-433c-a51c-de7463629a14,0660d37b-61ce-4cf9-9303-f902d176e6f1,29,uniform,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,c6097687-23e7-48b7-87d0-59edf81734e4,29,uniform,brute
622f51f0-b52e-433c-a51c-de7463629a14,c6394a34-d5a4-453e-94a6-c655536e3d65,29,distance,auto
622f51f0-b52e-433c-a51c-de7463629a14,1a126fa5-ff29-46ae-a7ad-c9991bef9b1c,29,distance,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,87e69968-28d5-4965-8742-1118acfc8541,29,distance,brute
622f51f0-b52e-433c-a51c-de7463629a14,3860cbee-8cd9-44f2-8400-46e0ee441b45,31,uniform,auto
622f51f0-b52e-433c-a51c-de7463629a14,544879e6-f7a5-4743-84a8-7425d12c4352,31,uniform,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,2ce8778d-e6c0-470e-9b08-b7168bea44d0,31,uniform,brute
622f51f0-b52e-433c-a51c-de7463629a14,c80fa8a6-5f53-475d-bae5-1bda0f62770f,31,distance,auto
622f51f0-b52e-433c-a51c-de7463629a14,7defbbd8-6873-4085-9f36-554d2395ff4a,31,distance,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,e8a91cbc-6d38-4d08-a369-914db3e74752,31,distance,brute
622f51f0-b52e-433c-a51c-de7463629a14,9be744d5-e8b5-480f-bcb4-2b483fcf7feb,33,uniform,auto
622f51f0-b52e-433c-a51c-de7463629a14,4313e56d-102d-4621-9bb3-31073657641a,33,uniform,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,9069fc83-2efd-4a45-961e-af984bc2174b,33,uniform,brute
622f51f0-b52e-433c-a51c-de7463629a14,6f89f9f2-6944-4a75-ba78-794b00f2e3cf,33,distance,auto
622f51f0-b52e-433c-a51c-de7463629a14,17da2a33-03f2-4722-a4c1-526e427e775d,33,distance,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,f4319643-7d5a-490b-8537-f453b1855eec,33,distance,brute
622f51f0-b52e-433c-a51c-de7463629a14,d45a3209-a817-4e78-817d-c78460d065a5,35,uniform,auto
622f51f0-b52e-433c-a51c-de7463629a14,8d8c6ec9-6efb-4ed8-ab76-08fd59df38b1,35,uniform,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,1becdc54-9870-4bd0-9395-2e9718612290,35,uniform,brute
622f51f0-b52e-433c-a51c-de7463629a14,f848809f-809d-4985-8d18-4cd38ae3f3a3,35,distance,auto
622f51f0-b52e-433c-a51c-de7463629a14,b5c987d3-4a41-48f1-8924-010eb692c153,35,distance,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,7131ddc3-b39b-412e-b840-2ddd74fc08a2,35,distance,brute
622f51f0-b52e-433c-a51c-de7463629a14,6fe4cce4-e63c-4f85-a2a9-4a727b8fb0ae,37,uniform,auto
622f51f0-b52e-433c-a51c-de7463629a14,85efafde-18d0-41b4-b5fb-de40b5865cc8,37,uniform,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,0c153a9d-ac6f-4732-99a0-7aafd562d86d,37,uniform,brute
622f51f0-b52e-433c-a51c-de7463629a14,d15a334d-f190-456f-ba65-8bd91e1d617d,37,distance,auto
622f51f0-b52e-433c-a51c-de7463629a14,025b83d4-cb75-4953-b577-84beae8e9a43,37,distance,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,d99f40d5-43de-49be-9810-42ed2c9f64ed,37,distance,brute
622f51f0-b52e-433c-a51c-de7463629a14,ffd0ebb7-c91d-4c1a-bcd9-800b076eefc2,39,uniform,auto
622f51f0-b52e-433c-a51c-de7463629a14,e710b361-15b5-4452-9485-a6b2a805cc5d,39,uniform,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,bfba8f3a-fe9d-4b2b-a742-09c858fdf4c7,39,uniform,brute
622f51f0-b52e-433c-a51c-de7463629a14,6d9f1721-04d3-40fa-9b34-47a6fcb68656,39,distance,auto
622f51f0-b52e-433c-a51c-de7463629a14,a7762972-f0e2-4cd3-8409-763b3c363f9f,39,distance,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,60d18f81-ce4d-4699-ba6a-77eef7a7f7bf,39,distance,brute
622f51f0-b52e-433c-a51c-de7463629a14,1b18b18f-0bd2-426a-8c5a-586350da4e3b,41,uniform,auto
622f51f0-b52e-433c-a51c-de7463629a14,c4e2bb03-6a89-4ac7-a5ef-841326c53457,41,uniform,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,d74976af-6134-423f-9ad3-52697eb62c62,41,uniform,brute
622f51f0-b52e-433c-a51c-de7463629a14,88a8b787-d0b0-4f57-ab75-c136699a4513,41,distance,auto
622f51f0-b52e-433c-a51c-de7463629a14,af4ff24e-76da-44be-9e5e-eb2d01850cfd,41,distance,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,5a61e532-c36d-4912-a4f8-42832edd1cab,41,distance,brute
622f51f0-b52e-433c-a51c-de7463629a14,1a33d11c-6ce2-4ce5-8e54-acacdb68e5c1,43,uniform,auto
622f51f0-b52e-433c-a51c-de7463629a14,42032cd2-0218-4b5f-a11f-0d2d9b0bb384,43,uniform,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,8e9f8340-45e4-4a27-99b4-088d322034db,43,uniform,brute
622f51f0-b52e-433c-a51c-de7463629a14,d3f7a4f0-4c41-4379-9908-56472b961d34,43,distance,auto
622f51f0-b52e-433c-a51c-de7463629a14,0130c519-3529-4ee9-9eb9-dd025c80af4b,43,distance,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,054c06d3-bca8-43cd-80c4-390110470ec7,43,distance,brute
622f51f0-b52e-433c-a51c-de7463629a14,9037644b-4167-49d8-bc76-98df951e17eb,45,uniform,auto
622f51f0-b52e-433c-a51c-de7463629a14,9a39acae-1cc6-42bd-82ec-392dc2f33df3,45,uniform,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,9464c59e-b6ad-4c70-a892-50041b65a0a1,45,uniform,brute
622f51f0-b52e-433c-a51c-de7463629a14,90cc3bcd-f118-435f-baef-bd2f742b51a9,45,distance,auto
622f51f0-b52e-433c-a51c-de7463629a14,3e297aa3-ca19-4767-b830-f3c2591254ed,45,distance,ball_tree
622f51f0-b52e-433c-a51c-de7463629a14,6b4aab44-0d31-4a85-b8bd-ebddff21cd49,45,distance,brute
592d3861-42e9-4735-b81a-d01ae6b70dd1,873c2a85-bc4a-4a3e-86c1-de4d739d0088,3,uniform,auto
592d3861-42e9-4735-b81a-d01ae6b70dd1,e960922d-9e47-47b6-9733-10dfe0809eda,3,uniform,ball_tree
592d3861-42e9-4735-b81a-d01ae6b70dd1,6a09d8dd-163b-4fe8-a483-d62ab91e320d,3,uniform,brute
592d3861-42e9-4735-b81a-d01ae6b70dd1,9558539e-d438-4c2d-8b1c-102963a20f91,3,distance,auto
592d3861-42e9-4735-b81a-d01ae6b70dd1,cd5fb5a4-79f7-488a-883f-f94081a0615f,3,distance,ball_tree
592d3861-42e9-4735-b81a-d01ae6b70dd1,f108da0c-e0a3-48d6-97a0-e3ccf5aeb839,3,distance,brute
592d3861-42e9-4735-b81a-d01ae6b70dd1,64c8bcfc-7721-4ab2-b88e-630a28fba890,5,uniform,auto
592d3861-42e9-4735-b81a-d01ae6b70dd1,a5b50e82-c477-4877-b220-70d07f480d5f,5,uniform,ball_tree
592d3861-42e9-4735-b81a-d01ae6b70dd1,7cb6d37c-eae0-41ea-9bac-0e56a89ab196,5,uniform,brute
592d3861-42e9-4735-b81a-d01ae6b70dd1,e34d5c84-fee2-4429-a570-23573ee0e910,5,distance,auto
592d3861-42e9-4735-b81a-d01ae6b70dd1,2f95da78-0fc8-46c5-b269-ac9c26d802ad,5,distance,ball_tree
592d3861-42e9-4735-b81a-d01ae6b70dd1,7195d260-4e27-49ec-b575-dd9d9bc0f052,5,distance,brute
592d3861-42e9-4735-b81a-d01ae6b70dd1,a7b4853e-98c1-48d1-818c-67a24648f5c8,7,uniform,auto
592d3861-42e9-4735-b81a-d01ae6b70dd1,7704a7f3-d54c-465b-8c5e-1d14b9ca4544,7,uniform,ball_tree
592d3861-42e9-4735-b81a-d01ae6b70dd1,ad84f405-2ea5-4c4e-a9a6-3c33cea7ac25,7,uniform,brute
592d3861-42e9-4735-b81a-d01ae6b70dd1,aa1e6b6b-77a1-4928-a61f-58073b8cb45f,7,distance,auto
592d3861-42e9-4735-b81a-d01ae6b70dd1,7e2b4225-bf23-4396-bb63-24c27641d864,7,distance,ball_tree
592d3861-42e9-4735-b81a-d01ae6b70dd1,7a141063-c8d6-4e17-9025-8eb2677898e8,7,distance,brute
592d3861-42e9-4735-b81a-d01ae6b70dd1,8c1ae60d-ead6-4927-a949-a4632ef995c3,9,uniform,auto
592d3861-42e9-4735-b81a-d01ae6b70dd1,184eb50a-f76a-4a95-a657-83e979d5931d,9,uniform,ball_tree
592d3861-42e9-4735-b81a-d01ae6b70dd1,7627ceea-b6ba-4292-abb3-948045561bfa,9,uniform,brute
592d3861-42e9-4735-b81a-d01ae6b70dd1,66a7cddf-4fac-47ec-ae18-c6ca73f412cf,9,distance,auto
592d3861-42e9-4735-b81a-d01ae6b70dd1,fce21534-4887-4b02-9318-17c590221dc8,9,distance,ball_tree
592d3861-42e9-4735-b81a-d01ae6b70dd1,36b829ff-5e15-400b-9d74-dccc73ea7205,9,distance,brute
592d3861-42e9-4735-b81a-d01ae6b70dd1,1821e774-0c69-42b2-b4a1-f52a68f22b44,11,uniform,auto
592d3861-42e9-4735-b81a-d01ae6b70dd1,c381262f-5a62-4c22-baa4-4602c6102deb,11,uniform,ball_tree
592d3861-42e9-4735-b81a-d01ae6b70dd1,0b002e2c-fcb4-418e-8bd7-0a9ce5465604,11,uniform,brute
592d3861-42e9-4735-b81a-d01ae6b70dd1,73c945d8-4a18-4540-a9cc-34ff3e18adcf,11,distance,auto
592d3861-42e9-4735-b81a-d01ae6b70dd1,f934ccff-aa1c-442b-bb1a-7c3dbf7082ab,11,distance,ball_tree
592d3861-42e9-4735-b81a-d01ae6b70dd1,1456b822-3813-44d6-a36c-ef93553e4566,11,distance,brute
592d3861-42e9-4735-b81a-d01ae6b70dd1,52ee5393-da64-44ca-a910-bf54ac64bf32,13,uniform,auto
592d3861-42e9-4735-b81a-d01ae6b70dd1,320740a6-237b-474b-9497-ad6f636c5200,13,uniform,ball_tree
592d3861-42e9-4735-b81a-d01ae6b70dd1,d76661ba-be06-479e-84ca-9d03a597017b,13,uniform,brute
592d3861-42e9-4735-b81a-d01ae6b70dd1,1d6079f3-7788-4093-b0fc-95d16c52b0ab,13,distance,auto
592d3861-42e9-4735-b81a-d01ae6b70dd1,3a2bf3f6-ae65-46bb-b848-1880bf03d544,13,distance,ball_tree
592d3861-42e9-4735-b81a-d01ae6b70dd1,b148597c-650c-4416-9d8a-8247dc5ac27d,13,distance,brute
592d3861-42e9-4735-b81a-d01ae6b70dd1,074222a4-7247-44fc-a1b8-44bc6e632ba2,15,uniform,auto
592d3861-42e9-4735-b81a-d01ae6b70dd1,e1d6908b-21d9-422c-bc36-95ddfd51429f,15,uniform,ball_tree
592d3861-42e9-4735-b81a-d01ae6b70dd1,5cb0c347-6659-4d7d-954e-f3da80b39c3b,15,uniform,brute
